 ,Area,Mean,Min,Max
1,37,255,255,255
2,28,255,255,255
3,35,255,255,255
4,77,255,255,255
5,59,255,255,255
6,20,255,255,255
7,38,255,255,255
8,42,255,255,255
9,50,255,255,255
10,41,255,255,255
11,35,255,255,255
12,38,255,255,255
13,42,255,255,255
14,30,255,255,255
15,37,255,255,255
16,52,255,255,255
17,38,255,255,255
18,90,255,255,255
19,24,255,255,255
20,23,255,255,255
21,24,255,255,255
22,22,255,255,255
23,34,255,255,255
24,116,255,255,255
25,21,255,255,255
26,71,255,255,255
27,26,255,255,255
28,47,255,255,255
29,29,255,255,255
30,41,255,255,255
31,28,255,255,255
32,30,255,255,255
33,53,255,255,255
34,38,255,255,255
35,35,255,255,255
36,28,255,255,255
37,36,255,255,255
38,32,255,255,255
39,72,255,255,255
40,36,255,255,255
41,29,255,255,255
42,61,255,255,255
43,30,255,255,255
44,55,255,255,255
45,34,255,255,255
46,26,255,255,255
47,30,255,255,255
48,24,255,255,255
49,22,255,255,255
50,40,255,255,255
51,29,255,255,255
52,46,255,255,255
53,44,255,255,255
54,24,255,255,255
55,35,255,255,255
56,21,255,255,255
57,77,255,255,255
58,34,255,255,255
59,34,255,255,255
60,29,255,255,255
61,24,255,255,255
62,23,255,255,255
63,27,255,255,255
64,26,255,255,255
65,49,255,255,255
66,27,255,255,255
67,40,255,255,255
68,31,255,255,255
69,45,255,255,255
70,34,255,255,255
71,30,255,255,255
72,51,255,255,255
73,53,255,255,255
74,37,255,255,255
75,26,255,255,255
76,26,255,255,255
77,24,255,255,255
78,29,255,255,255
79,26,255,255,255
80,28,255,255,255
81,23,255,255,255
82,21,255,255,255
83,32,255,255,255
84,25,255,255,255
85,33,255,255,255
86,28,255,255,255
87,37,255,255,255
88,22,255,255,255
89,26,255,255,255
90,51,255,255,255
91,27,255,255,255
92,68,255,255,255
93,31,255,255,255
94,21,255,255,255
95,33,255,255,255
96,30,255,255,255
97,44,255,255,255
98,72,255,255,255
99,35,255,255,255
100,25,255,255,255
101,43,255,255,255
102,68,255,255,255
103,21,255,255,255
104,74,255,255,255
105,26,255,255,255
106,30,255,255,255
107,35,255,255,255
108,80,255,255,255
109,30,255,255,255
110,54,255,255,255
111,34,255,255,255
112,32,255,255,255
113,32,255,255,255
114,38,255,255,255
115,27,255,255,255
116,54,255,255,255
117,58,255,255,255
118,45,255,255,255
119,28,255,255,255
120,21,255,255,255
121,29,255,255,255
122,111,255,255,255
123,23,255,255,255
124,35,255,255,255
125,23,255,255,255
126,31,255,255,255
127,26,255,255,255
128,33,255,255,255
129,36,255,255,255
130,30,255,255,255
131,27,255,255,255
132,28,255,255,255
133,32,255,255,255
134,35,255,255,255
135,40,255,255,255
136,30,255,255,255
137,43,255,255,255
138,39,255,255,255
139,39,255,255,255
140,41,255,255,255
141,28,255,255,255
142,26,255,255,255
143,37,255,255,255
144,29,255,255,255
145,23,255,255,255
146,33,255,255,255
147,30,255,255,255
148,38,255,255,255
149,47,255,255,255
150,27,255,255,255
151,23,255,255,255
152,34,255,255,255
153,29,255,255,255
154,69,255,255,255
155,24,255,255,255
156,85,255,255,255
157,20,255,255,255
158,29,255,255,255
159,24,255,255,255
160,34,255,255,255
161,58,255,255,255
162,24,255,255,255
163,30,255,255,255
164,64,255,255,255
165,26,255,255,255
166,32,255,255,255
167,24,255,255,255
168,32,255,255,255
169,30,255,255,255
170,38,255,255,255
171,23,255,255,255
172,24,255,255,255
173,30,255,255,255
174,28,255,255,255
175,27,255,255,255
176,30,255,255,255
177,27,255,255,255
178,28,255,255,255
179,21,255,255,255
180,40,255,255,255
181,26,255,255,255
182,21,255,255,255
183,39,255,255,255
184,40,255,255,255
185,54,255,255,255
186,36,255,255,255
187,20,255,255,255
188,27,255,255,255
189,30,255,255,255
190,21,255,255,255
191,26,255,255,255
192,55,255,255,255
193,26,255,255,255
194,28,255,255,255
195,48,255,255,255
196,49,255,255,255
197,20,255,255,255
198,20,255,255,255
199,44,255,255,255
200,31,255,255,255
201,25,255,255,255
202,33,255,255,255
203,103,255,255,255
204,26,255,255,255
205,27,255,255,255
206,30,255,255,255
207,40,255,255,255
208,24,255,255,255
209,22,255,255,255
210,66,255,255,255
211,32,255,255,255
212,49,255,255,255
213,56,255,255,255
214,24,255,255,255
215,25,255,255,255
216,37,255,255,255
217,23,255,255,255
218,26,255,255,255
219,29,255,255,255
220,44,255,255,255
221,33,255,255,255
222,31,255,255,255
223,22,255,255,255
224,30,255,255,255
225,21,255,255,255
226,25,255,255,255
227,31,255,255,255
228,62,255,255,255
229,32,255,255,255
230,66,255,255,255
231,46,255,255,255
232,22,255,255,255
233,34,255,255,255
234,80,255,255,255
235,76,255,255,255
236,38,255,255,255
237,20,255,255,255
238,27,255,255,255
239,36,255,255,255
240,59,255,255,255
241,22,255,255,255
242,23,255,255,255
243,41,255,255,255
244,27,255,255,255
245,24,255,255,255
246,20,255,255,255
247,29,255,255,255
248,64,255,255,255
249,30,255,255,255
250,26,255,255,255
251,32,255,255,255
252,27,255,255,255
253,23,255,255,255
254,21,255,255,255
255,38,255,255,255
256,20,255,255,255
257,37,255,255,255
258,33,255,255,255
259,26,255,255,255
260,24,255,255,255
261,24,255,255,255
262,33,255,255,255
263,29,255,255,255
264,27,255,255,255
265,59,255,255,255
266,36,255,255,255
267,56,255,255,255
268,33,255,255,255
269,30,255,255,255
270,29,255,255,255
271,29,255,255,255
272,39,255,255,255
273,30,255,255,255
274,44,255,255,255
275,34,255,255,255
276,27,255,255,255
277,20,255,255,255
278,37,255,255,255
279,24,255,255,255
280,25,255,255,255
281,36,255,255,255
282,23,255,255,255
283,39,255,255,255
284,27,255,255,255
285,23,255,255,255
286,26,255,255,255
287,41,255,255,255
288,38,255,255,255
289,31,255,255,255
290,24,255,255,255
291,21,255,255,255
292,180,255,255,255
293,31,255,255,255
294,28,255,255,255
295,31,255,255,255
296,86,255,255,255
297,63,255,255,255
298,42,255,255,255
299,42,255,255,255
300,45,255,255,255
301,35,255,255,255
302,32,255,255,255
303,36,255,255,255
304,37,255,255,255
305,28,255,255,255
306,35,255,255,255
307,50,255,255,255
308,24,255,255,255
309,21,255,255,255
310,20,255,255,255
311,25,255,255,255
312,38,255,255,255
313,33,255,255,255
314,35,255,255,255
315,48,255,255,255
316,30,255,255,255
317,47,255,255,255
318,26,255,255,255
319,33,255,255,255
320,31,255,255,255
321,43,255,255,255
322,135,255,255,255
323,31,255,255,255
324,36,255,255,255
325,33,255,255,255
326,40,255,255,255
327,32,255,255,255
328,28,255,255,255
329,55,255,255,255
330,30,255,255,255
331,31,255,255,255
332,36,255,255,255
333,37,255,255,255
334,21,255,255,255
335,31,255,255,255
336,34,255,255,255
337,31,255,255,255
338,26,255,255,255
339,20,255,255,255
340,22,255,255,255
341,21,255,255,255
342,23,255,255,255
343,38,255,255,255
344,27,255,255,255
345,28,255,255,255
346,31,255,255,255
347,25,255,255,255
348,61,255,255,255
349,54,255,255,255
350,25,255,255,255
351,34,255,255,255
352,27,255,255,255
353,40,255,255,255
354,21,255,255,255
355,35,255,255,255
356,97,255,255,255
357,38,255,255,255
358,29,255,255,255
359,35,255,255,255
360,26,255,255,255
361,31,255,255,255
362,33,255,255,255
363,21,255,255,255
364,23,255,255,255
365,34,255,255,255
366,41,255,255,255
367,61,255,255,255
368,30,255,255,255
369,28,255,255,255
370,52,255,255,255
371,27,255,255,255
