 ,Area,Mean,Min,Max
1,7,255,255,255
2,40,255,255,255
3,49,255,255,255
4,60,255,255,255
5,176,255,255,255
6,37,255,255,255
7,6,255,255,255
8,9,255,255,255
9,8,255,255,255
10,58,255,255,255
11,27,255,255,255
12,59,255,255,255
13,63,255,255,255
14,24,255,255,255
15,124,255,255,255
16,8,255,255,255
17,47,255,255,255
18,18,255,255,255
19,29,255,255,255
20,48,255,255,255
21,104,255,255,255
22,30,255,255,255
23,43,255,255,255
24,165,255,255,255
25,13,255,255,255
26,149,255,255,255
27,15,255,255,255
28,26,255,255,255
29,75,255,255,255
30,171,255,255,255
31,78,255,255,255
32,77,255,255,255
33,21,255,255,255
34,95,255,255,255
35,124,255,255,255
36,11,255,255,255
37,111,255,255,255
38,66,255,255,255
39,86,255,255,255
40,10,255,255,255
41,7,255,255,255
42,41,255,255,255
43,298,255,255,255
44,32,255,255,255
45,45,255,255,255
46,150,255,255,255
47,49,255,255,255
48,69,255,255,255
49,47,255,255,255
50,21,255,255,255
51,58,255,255,255
52,49,255,255,255
53,6,255,255,255
54,5,255,255,255
55,41,255,255,255
56,47,255,255,255
57,40,255,255,255
58,38,255,255,255
59,9,255,255,255
60,62,255,255,255
61,107,255,255,255
62,35,255,255,255
63,74,255,255,255
64,64,255,255,255
65,30,255,255,255
66,43,255,255,255
67,17,255,255,255
68,60,255,255,255
69,58,255,255,255
70,100,255,255,255
71,39,255,255,255
72,32,255,255,255
73,63,255,255,255
74,13,255,255,255
75,5,255,255,255
76,24,255,255,255
77,28,255,255,255
78,77,255,255,255
79,72,255,255,255
80,47,255,255,255
81,52,255,255,255
82,22,255,255,255
83,128,255,255,255
84,16,255,255,255
85,38,255,255,255
86,159,255,255,255
87,67,255,255,255
88,8,255,255,255
89,64,255,255,255
90,79,255,255,255
91,41,255,255,255
92,26,255,255,255
93,61,255,255,255
94,39,255,255,255
95,49,255,255,255
96,39,255,255,255
97,10,255,255,255
98,68,255,255,255
99,28,255,255,255
100,47,255,255,255
101,68,255,255,255
102,106,255,255,255
103,102,255,255,255
104,18,255,255,255
105,77,255,255,255
106,25,255,255,255
107,111,255,255,255
108,8,255,255,255
109,65,255,255,255
110,85,255,255,255
111,78,255,255,255
112,70,255,255,255
113,212,255,255,255
114,15,255,255,255
115,47,255,255,255
116,47,255,255,255
117,20,255,255,255
118,75,255,255,255
119,124,255,255,255
120,54,255,255,255
121,65,255,255,255
122,94,255,255,255
123,169,255,255,255
124,47,255,255,255
125,100,255,255,255
126,43,255,255,255
127,65,255,255,255
128,44,255,255,255
129,7,255,255,255
130,20,255,255,255
131,70,255,255,255
132,162,255,255,255
133,56,255,255,255
134,11,255,255,255
135,98,255,255,255
136,35,255,255,255
137,36,255,255,255
138,29,255,255,255
139,19,255,255,255
140,7,255,255,255
141,9,255,255,255
142,98,255,255,255
143,12,255,255,255
144,37,255,255,255
145,6,255,255,255
146,62,255,255,255
147,20,255,255,255
148,63,255,255,255
149,23,255,255,255
150,87,255,255,255
151,57,255,255,255
152,41,255,255,255
153,12,255,255,255
154,41,255,255,255
155,100,255,255,255
156,59,255,255,255
157,38,255,255,255
158,40,255,255,255
159,14,255,255,255
160,8,255,255,255
161,8,255,255,255
162,48,255,255,255
163,7,255,255,255
164,26,255,255,255
165,52,255,255,255
166,135,255,255,255
167,26,255,255,255
168,40,255,255,255
169,40,255,255,255
170,8,255,255,255
171,20,255,255,255
172,54,255,255,255
173,48,255,255,255
174,21,255,255,255
175,16,255,255,255
176,36,255,255,255
177,5,255,255,255
178,197,255,255,255
179,8,255,255,255
180,43,255,255,255
181,13,255,255,255
182,259,255,255,255
183,64,255,255,255
184,72,255,255,255
185,60,255,255,255
186,10,255,255,255
187,68,255,255,255
188,54,255,255,255
189,31,255,255,255
190,75,255,255,255
191,57,255,255,255
192,38,255,255,255
193,16,255,255,255
194,29,255,255,255
195,44,255,255,255
196,37,255,255,255
197,53,255,255,255
198,23,255,255,255
199,69,255,255,255
200,45,255,255,255
201,40,255,255,255
202,30,255,255,255
203,10,255,255,255
204,41,255,255,255
205,68,255,255,255
206,99,255,255,255
207,32,255,255,255
208,84,255,255,255
209,39,255,255,255
210,34,255,255,255
211,44,255,255,255
212,39,255,255,255
213,9,255,255,255
214,62,255,255,255
215,60,255,255,255
216,20,255,255,255
217,6,255,255,255
218,16,255,255,255
219,24,255,255,255
220,7,255,255,255
221,11,255,255,255
222,104,255,255,255
223,11,255,255,255
224,61,255,255,255
225,69,255,255,255
226,77,255,255,255
227,38,255,255,255
228,34,255,255,255
229,31,255,255,255
230,56,255,255,255
231,48,255,255,255
232,69,255,255,255
233,47,255,255,255
234,45,255,255,255
235,20,255,255,255
236,7,255,255,255
237,5,255,255,255
238,128,255,255,255
239,59,255,255,255
240,11,255,255,255
241,40,255,255,255
242,71,255,255,255
243,36,255,255,255
244,29,255,255,255
245,60,255,255,255
246,17,255,255,255
247,66,255,255,255
248,18,255,255,255
249,42,255,255,255
250,63,255,255,255
251,13,255,255,255
252,22,255,255,255
253,17,255,255,255
254,36,255,255,255
255,36,255,255,255
256,247,255,255,255
257,122,255,255,255
258,113,255,255,255
259,10,255,255,255
260,82,255,255,255
261,92,255,255,255
262,73,255,255,255
263,5,255,255,255
264,55,255,255,255
265,7,255,255,255
266,34,255,255,255
267,115,255,255,255
268,18,255,255,255
269,5,255,255,255
270,7,255,255,255
271,43,255,255,255
272,38,255,255,255
273,14,255,255,255
274,113,255,255,255
275,244,255,255,255
276,10,255,255,255
277,42,255,255,255
278,7,255,255,255
279,81,255,255,255
280,26,255,255,255
281,61,255,255,255
282,70,255,255,255
283,12,255,255,255
284,64,255,255,255
285,123,255,255,255
286,35,255,255,255
287,54,255,255,255
288,72,255,255,255
289,50,255,255,255
290,24,255,255,255
291,30,255,255,255
292,59,255,255,255
293,6,255,255,255
294,111,255,255,255
295,135,255,255,255
296,5,255,255,255
297,63,255,255,255
298,45,255,255,255
299,49,255,255,255
300,155,255,255,255
301,56,255,255,255
302,34,255,255,255
303,28,255,255,255
304,28,255,255,255
305,12,255,255,255
306,40,255,255,255
307,81,255,255,255
308,37,255,255,255
309,18,255,255,255
310,12,255,255,255
311,52,255,255,255
312,63,255,255,255
313,23,255,255,255
314,23,255,255,255
315,48,255,255,255
316,28,255,255,255
317,66,255,255,255
318,46,255,255,255
319,8,255,255,255
320,53,255,255,255
321,82,255,255,255
322,137,255,255,255
323,41,255,255,255
324,72,255,255,255
325,82,255,255,255
326,57,255,255,255
327,58,255,255,255
328,14,255,255,255
329,91,255,255,255
330,25,255,255,255
331,26,255,255,255
332,114,255,255,255
333,125,255,255,255
334,49,255,255,255
335,31,255,255,255
336,31,255,255,255
337,60,255,255,255
338,18,255,255,255
339,74,255,255,255
340,68,255,255,255
341,24,255,255,255
342,124,255,255,255
343,21,255,255,255
344,42,255,255,255
345,30,255,255,255
346,19,255,255,255
347,7,255,255,255
348,99,255,255,255
349,54,255,255,255
350,22,255,255,255
351,26,255,255,255
352,39,255,255,255
353,25,255,255,255
354,58,255,255,255
355,47,255,255,255
356,12,255,255,255
357,67,255,255,255
358,11,255,255,255
359,55,255,255,255
360,10,255,255,255
361,8,255,255,255
362,18,255,255,255
363,5,255,255,255
364,55,255,255,255
365,18,255,255,255
366,57,255,255,255
367,93,255,255,255
368,14,255,255,255
369,19,255,255,255
370,73,255,255,255
371,32,255,255,255
372,20,255,255,255
373,23,255,255,255
374,18,255,255,255
375,23,255,255,255
376,60,255,255,255
377,54,255,255,255
378,31,255,255,255
379,18,255,255,255
380,44,255,255,255
381,8,255,255,255
382,80,255,255,255
383,45,255,255,255
384,17,255,255,255
385,13,255,255,255
386,25,255,255,255
387,17,255,255,255
388,10,255,255,255
389,21,255,255,255
390,123,255,255,255
391,51,255,255,255
392,62,255,255,255
393,31,255,255,255
394,81,255,255,255
395,19,255,255,255
396,49,255,255,255
397,38,255,255,255
398,24,255,255,255
399,91,255,255,255
400,69,255,255,255
401,65,255,255,255
402,20,255,255,255
403,14,255,255,255
404,5,255,255,255
405,20,255,255,255
406,82,255,255,255
407,31,255,255,255
408,59,255,255,255
409,73,255,255,255
