 ,Area,Mean,Min,Max
1,7.296,255,255,255
2,9.058,255,255,255
3,7.800,255,255,255
4,1.258,255,255,255
5,7.800,255,255,255
6,8.806,255,255,255
7,2.768,255,255,255
8,3.019,255,255,255
9,12.077,255,255,255
10,12.077,255,255,255
11,5.284,255,255,255
12,2.516,255,255,255
13,1.761,255,255,255
14,5.032,255,255,255
15,1.510,255,255,255
16,5.535,255,255,255
17,8.303,255,255,255
18,2.013,255,255,255
19,14.593,255,255,255
20,7.548,255,255,255
21,5.284,255,255,255
22,13.586,255,255,255
23,15.348,255,255,255
24,11.574,255,255,255
25,11.825,255,255,255
26,23.902,255,255,255
27,8.554,255,255,255
28,3.019,255,255,255
29,4.277,255,255,255
30,9.309,255,255,255
31,16.102,255,255,255
32,6.038,255,255,255
33,5.535,255,255,255
34,27.676,255,255,255
35,31.199,255,255,255
36,11.825,255,255,255
37,24.405,255,255,255
38,3.774,255,255,255
39,5.032,255,255,255
40,5.535,255,255,255
41,25.663,255,255,255
42,7.800,255,255,255
43,6.542,255,255,255
44,10.064,255,255,255
45,15.851,255,255,255
46,4.529,255,255,255
47,4.026,255,255,255
48,23.147,255,255,255
49,4.780,255,255,255
50,20.128,255,255,255
51,5.787,255,255,255
52,25.160,255,255,255
53,32.960,255,255,255
54,18.870,255,255,255
55,6.290,255,255,255
56,8.806,255,255,255
57,7.296,255,255,255
58,27.676,255,255,255
59,9.058,255,255,255
60,13.838,255,255,255
61,22.644,255,255,255
62,9.309,255,255,255
63,4.780,255,255,255
64,11.070,255,255,255
65,15.851,255,255,255
66,19.876,255,255,255
67,14.090,255,255,255
68,9.561,255,255,255
69,8.051,255,255,255
70,30.695,255,255,255
71,13.335,255,255,255
72,50.320,255,255,255
73,11.574,255,255,255
74,1.761,255,255,255
75,7.045,255,255,255
76,18.115,255,255,255
77,9.812,255,255,255
78,10.567,255,255,255
79,23.147,255,255,255
80,10.064,255,255,255
81,13.083,255,255,255
82,11.574,255,255,255
83,6.542,255,255,255
84,13.586,255,255,255
85,15.096,255,255,255
86,6.793,255,255,255
87,6.542,255,255,255
88,8.303,255,255,255
89,15.851,255,255,255
90,15.348,255,255,255
91,10.064,255,255,255
92,18.870,255,255,255
93,11.070,255,255,255
94,7.548,255,255,255
95,14.341,255,255,255
96,18.115,255,255,255
97,23.651,255,255,255
98,8.806,255,255,255
99,18.367,255,255,255
100,12.077,255,255,255
101,10.819,255,255,255
102,11.574,255,255,255
103,8.554,255,255,255
104,4.780,255,255,255
105,7.800,255,255,255
106,5.032,255,255,255
107,21.386,255,255,255
108,9.812,255,255,255
109,5.284,255,255,255
110,14.341,255,255,255
111,9.812,255,255,255
112,9.561,255,255,255
113,26.670,255,255,255
114,8.051,255,255,255
115,8.051,255,255,255
116,25.663,255,255,255
117,8.303,255,255,255
118,8.806,255,255,255
119,7.548,255,255,255
120,9.812,255,255,255
121,7.296,255,255,255
122,24.405,255,255,255
123,7.045,255,255,255
124,16.354,255,255,255
125,6.038,255,255,255
126,3.774,255,255,255
127,14.090,255,255,255
128,12.328,255,255,255
129,16.102,255,255,255
130,7.800,255,255,255
131,3.774,255,255,255
132,8.806,255,255,255
133,6.542,255,255,255
134,14.593,255,255,255
135,8.554,255,255,255
136,3.522,255,255,255
137,7.548,255,255,255
138,19.876,255,255,255
139,6.542,255,255,255
140,22.393,255,255,255
141,29.437,255,255,255
142,9.309,255,255,255
143,5.284,255,255,255
144,21.386,255,255,255
145,10.064,255,255,255
146,14.844,255,255,255
147,4.780,255,255,255
148,5.032,255,255,255
149,7.296,255,255,255
150,28.431,255,255,255
151,4.780,255,255,255
152,4.529,255,255,255
153,34.218,255,255,255
154,12.832,255,255,255
155,8.554,255,255,255
156,25.160,255,255,255
157,9.561,255,255,255
158,7.296,255,255,255
159,18.367,255,255,255
160,6.793,255,255,255
161,7.045,255,255,255
162,4.026,255,255,255
163,13.083,255,255,255
164,4.529,255,255,255
165,7.548,255,255,255
166,24.657,255,255,255
167,33.211,255,255,255
168,7.548,255,255,255
169,9.561,255,255,255
170,9.309,255,255,255
171,13.335,255,255,255
172,5.535,255,255,255
173,8.051,255,255,255
174,7.296,255,255,255
175,7.296,255,255,255
176,22.141,255,255,255
177,6.290,255,255,255
178,10.819,255,255,255
179,6.793,255,255,255
180,13.335,255,255,255
181,6.542,255,255,255
182,27.928,255,255,255
183,9.812,255,255,255
184,7.296,255,255,255
185,17.109,255,255,255
186,5.787,255,255,255
187,10.567,255,255,255
188,26.670,255,255,255
189,8.554,255,255,255
190,5.032,255,255,255
191,4.780,255,255,255
192,5.787,255,255,255
193,11.322,255,255,255
194,25.412,255,255,255
195,4.277,255,255,255
196,18.618,255,255,255
197,7.045,255,255,255
198,14.090,255,255,255
199,5.032,255,255,255
200,5.787,255,255,255
201,4.529,255,255,255
202,25.160,255,255,255
203,8.303,255,255,255
204,3.774,255,255,255
205,9.812,255,255,255
206,15.096,255,255,255
207,9.058,255,255,255
208,17.360,255,255,255
209,45.288,255,255,255
210,13.586,255,255,255
211,26.418,255,255,255
212,30.192,255,255,255
213,6.290,255,255,255
214,19.122,255,255,255
215,3.774,255,255,255
216,8.806,255,255,255
217,11.825,255,255,255
218,23.902,255,255,255
219,26.167,255,255,255
220,8.554,255,255,255
221,24.154,255,255,255
222,11.070,255,255,255
223,6.290,255,255,255
224,33.463,255,255,255
225,7.296,255,255,255
226,6.290,255,255,255
227,27.425,255,255,255
228,6.290,255,255,255
229,23.651,255,255,255
230,9.058,255,255,255
231,10.567,255,255,255
232,16.102,255,255,255
233,18.618,255,255,255
234,7.045,255,255,255
235,6.038,255,255,255
236,14.341,255,255,255
237,31.702,255,255,255
238,23.399,255,255,255
239,5.787,255,255,255
240,15.599,255,255,255
241,8.806,255,255,255
242,18.367,255,255,255
243,6.542,255,255,255
244,4.026,255,255,255
245,10.567,255,255,255
246,2.516,255,255,255
247,20.128,255,255,255
248,6.038,255,255,255
249,14.090,255,255,255
250,14.090,255,255,255
251,18.115,255,255,255
252,34.469,255,255,255
253,9.561,255,255,255
254,5.535,255,255,255
255,9.812,255,255,255
256,20.380,255,255,255
257,8.806,255,255,255
258,4.026,255,255,255
259,28.179,255,255,255
260,10.064,255,255,255
261,9.561,255,255,255
262,6.290,255,255,255
263,9.309,255,255,255
264,16.606,255,255,255
265,12.328,255,255,255
266,26.418,255,255,255
267,21.135,255,255,255
268,14.341,255,255,255
269,5.284,255,255,255
270,17.864,255,255,255
271,10.316,255,255,255
272,7.548,255,255,255
273,4.277,255,255,255
274,33.715,255,255,255
275,15.096,255,255,255
276,16.102,255,255,255
277,6.542,255,255,255
278,20.883,255,255,255
279,3.774,255,255,255
280,7.296,255,255,255
281,9.812,255,255,255
282,25.412,255,255,255
283,13.586,255,255,255
284,5.787,255,255,255
285,21.386,255,255,255
286,12.580,255,255,255
287,10.567,255,255,255
288,4.529,255,255,255
289,9.058,255,255,255
290,15.348,255,255,255
291,30.192,255,255,255
292,41.766,255,255,255
293,5.284,255,255,255
294,9.058,255,255,255
295,8.554,255,255,255
296,7.548,255,255,255
297,24.405,255,255,255
298,4.780,255,255,255
299,3.774,255,255,255
300,19.373,255,255,255
301,4.529,255,255,255
302,20.883,255,255,255
303,15.348,255,255,255
304,21.889,255,255,255
305,45.540,255,255,255
306,10.567,255,255,255
307,15.599,255,255,255
308,4.026,255,255,255
309,12.832,255,255,255
310,8.303,255,255,255
311,11.574,255,255,255
312,9.561,255,255,255
313,5.535,255,255,255
314,21.638,255,255,255
315,3.774,255,255,255
316,11.825,255,255,255
317,17.864,255,255,255
318,12.077,255,255,255
319,10.567,255,255,255
320,7.045,255,255,255
321,19.122,255,255,255
322,9.058,255,255,255
323,18.115,255,255,255
324,26.418,255,255,255
325,14.593,255,255,255
326,19.625,255,255,255
327,23.147,255,255,255
328,5.284,255,255,255
329,9.058,255,255,255
330,13.586,255,255,255
331,9.812,255,255,255
332,8.051,255,255,255
333,14.844,255,255,255
334,16.606,255,255,255
335,7.045,255,255,255
336,5.284,255,255,255
337,15.599,255,255,255
338,7.045,255,255,255
339,10.064,255,255,255
340,20.631,255,255,255
341,8.051,255,255,255
342,5.535,255,255,255
343,6.793,255,255,255
344,11.825,255,255,255
345,18.367,255,255,255
346,10.064,255,255,255
347,4.277,255,255,255
348,9.309,255,255,255
349,25.160,255,255,255
350,19.373,255,255,255
351,23.147,255,255,255
352,4.026,255,255,255
353,6.793,255,255,255
354,5.535,255,255,255
355,5.032,255,255,255
356,6.290,255,255,255
357,12.077,255,255,255
358,6.793,255,255,255
359,6.793,255,255,255
360,10.819,255,255,255
361,7.800,255,255,255
362,16.354,255,255,255
363,18.870,255,255,255
364,7.548,255,255,255
365,10.567,255,255,255
366,12.328,255,255,255
367,6.542,255,255,255
368,6.290,255,255,255
369,21.889,255,255,255
370,23.902,255,255,255
371,10.819,255,255,255
372,14.090,255,255,255
373,15.599,255,255,255
374,17.109,255,255,255
375,19.876,255,255,255
376,14.844,255,255,255
377,5.535,255,255,255
378,17.864,255,255,255
379,6.542,255,255,255
380,8.303,255,255,255
381,28.934,255,255,255
382,14.844,255,255,255
383,7.800,255,255,255
384,5.535,255,255,255
385,3.271,255,255,255
386,8.303,255,255,255
387,24.909,255,255,255
388,7.800,255,255,255
389,5.787,255,255,255
390,6.038,255,255,255
391,17.360,255,255,255
392,16.354,255,255,255
393,18.115,255,255,255
394,15.599,255,255,255
395,16.857,255,255,255
396,13.083,255,255,255
397,11.070,255,255,255
398,6.038,255,255,255
399,13.083,255,255,255
400,23.147,255,255,255
401,23.902,255,255,255
402,22.393,255,255,255
403,10.064,255,255,255
404,16.354,255,255,255
405,10.316,255,255,255
406,4.529,255,255,255
407,8.051,255,255,255
408,7.296,255,255,255
409,31.953,255,255,255
410,16.606,255,255,255
411,10.567,255,255,255
412,5.284,255,255,255
413,18.115,255,255,255
414,9.561,255,255,255
415,20.128,255,255,255
416,12.328,255,255,255
417,7.296,255,255,255
418,10.316,255,255,255
419,17.360,255,255,255
420,5.787,255,255,255
421,7.548,255,255,255
422,26.670,255,255,255
423,7.296,255,255,255
424,17.864,255,255,255
425,6.290,255,255,255
426,25.160,255,255,255
427,6.542,255,255,255
428,10.316,255,255,255
429,10.064,255,255,255
430,5.787,255,255,255
431,29.437,255,255,255
432,21.638,255,255,255
433,22.644,255,255,255
434,5.284,255,255,255
435,8.554,255,255,255
436,4.529,255,255,255
437,16.102,255,255,255
438,17.612,255,255,255
439,24.909,255,255,255
440,8.303,255,255,255
441,4.529,255,255,255
442,6.542,255,255,255
443,17.109,255,255,255
444,4.026,255,255,255
445,6.542,255,255,255
446,5.787,255,255,255
447,11.070,255,255,255
448,9.812,255,255,255
449,13.335,255,255,255
450,14.593,255,255,255
451,11.070,255,255,255
452,4.026,255,255,255
453,21.135,255,255,255
454,5.032,255,255,255
455,19.373,255,255,255
456,3.522,255,255,255
457,6.290,255,255,255
458,4.277,255,255,255
459,10.567,255,255,255
460,9.812,255,255,255
461,21.638,255,255,255
462,18.367,255,255,255
463,5.535,255,255,255
464,16.606,255,255,255
465,5.535,255,255,255
466,4.529,255,255,255
467,7.800,255,255,255
468,5.535,255,255,255
469,18.870,255,255,255
470,18.618,255,255,255
471,33.211,255,255,255
472,16.102,255,255,255
473,41.514,255,255,255
474,12.580,255,255,255
475,14.593,255,255,255
476,10.567,255,255,255
477,13.083,255,255,255
478,18.618,255,255,255
479,6.290,255,255,255
480,25.663,255,255,255
481,10.064,255,255,255
482,15.599,255,255,255
483,12.580,255,255,255
484,11.070,255,255,255
485,17.864,255,255,255
486,17.360,255,255,255
487,6.542,255,255,255
488,5.535,255,255,255
489,13.083,255,255,255
490,7.045,255,255,255
491,8.303,255,255,255
492,15.096,255,255,255
493,4.277,255,255,255
494,9.561,255,255,255
495,7.548,255,255,255
496,5.284,255,255,255
497,7.045,255,255,255
498,20.883,255,255,255
499,14.593,255,255,255
500,17.360,255,255,255
501,4.529,255,255,255
502,10.064,255,255,255
503,5.535,255,255,255
504,10.064,255,255,255
505,11.574,255,255,255
506,12.328,255,255,255
507,9.058,255,255,255
508,17.612,255,255,255
509,7.296,255,255,255
510,21.638,255,255,255
511,9.058,255,255,255
512,13.586,255,255,255
513,7.296,255,255,255
514,25.412,255,255,255
515,17.864,255,255,255
516,4.529,255,255,255
517,5.284,255,255,255
518,20.883,255,255,255
519,13.586,255,255,255
520,5.284,255,255,255
521,9.812,255,255,255
522,9.058,255,255,255
523,26.418,255,255,255
524,9.561,255,255,255
525,8.806,255,255,255
526,5.032,255,255,255
527,13.838,255,255,255
528,13.083,255,255,255
529,7.800,255,255,255
530,13.838,255,255,255
531,23.147,255,255,255
532,8.051,255,255,255
533,6.038,255,255,255
534,14.593,255,255,255
535,26.670,255,255,255
536,6.793,255,255,255
537,10.819,255,255,255
538,7.800,255,255,255
539,5.535,255,255,255
540,4.277,255,255,255
541,10.316,255,255,255
542,21.889,255,255,255
543,19.625,255,255,255
544,6.542,255,255,255
545,14.844,255,255,255
546,12.328,255,255,255
547,19.625,255,255,255
548,7.800,255,255,255
549,10.316,255,255,255
550,4.529,255,255,255
551,7.800,255,255,255
552,22.141,255,255,255
553,8.051,255,255,255
554,9.561,255,255,255
555,10.567,255,255,255
556,6.038,255,255,255
557,24.405,255,255,255
558,16.102,255,255,255
559,5.032,255,255,255
560,13.586,255,255,255
561,5.535,255,255,255
562,14.341,255,255,255
563,11.070,255,255,255
564,5.787,255,255,255
565,9.309,255,255,255
566,12.077,255,255,255
567,10.316,255,255,255
568,10.567,255,255,255
569,6.542,255,255,255
570,7.045,255,255,255
571,20.883,255,255,255
572,13.586,255,255,255
573,14.090,255,255,255
574,8.051,255,255,255
575,18.870,255,255,255
576,18.115,255,255,255
577,16.354,255,255,255
578,8.051,255,255,255
579,14.844,255,255,255
580,6.793,255,255,255
581,5.032,255,255,255
582,26.418,255,255,255
583,8.554,255,255,255
584,7.800,255,255,255
585,7.296,255,255,255
586,24.909,255,255,255
587,13.083,255,255,255
588,6.793,255,255,255
589,9.058,255,255,255
590,18.870,255,255,255
591,29.437,255,255,255
592,5.032,255,255,255
593,5.284,255,255,255
594,19.876,255,255,255
595,16.354,255,255,255
596,15.851,255,255,255
597,9.058,255,255,255
598,5.787,255,255,255
599,21.889,255,255,255
600,16.857,255,255,255
601,6.290,255,255,255
602,4.026,255,255,255
603,11.322,255,255,255
604,4.026,255,255,255
605,12.580,255,255,255
606,8.554,255,255,255
607,16.354,255,255,255
608,8.554,255,255,255
609,14.593,255,255,255
610,3.774,255,255,255
611,9.561,255,255,255
612,13.838,255,255,255
613,15.096,255,255,255
614,12.328,255,255,255
615,19.122,255,255,255
616,5.535,255,255,255
617,36.231,255,255,255
618,5.032,255,255,255
619,16.606,255,255,255
620,5.787,255,255,255
621,17.109,255,255,255
622,17.612,255,255,255
623,14.090,255,255,255
624,20.380,255,255,255
625,7.548,255,255,255
626,17.864,255,255,255
627,18.870,255,255,255
628,10.064,255,255,255
629,14.090,255,255,255
630,18.115,255,255,255
631,8.806,255,255,255
632,11.825,255,255,255
633,10.064,255,255,255
634,8.303,255,255,255
635,5.535,255,255,255
636,7.296,255,255,255
637,8.554,255,255,255
638,21.889,255,255,255
639,7.045,255,255,255
640,15.599,255,255,255
641,7.296,255,255,255
642,10.819,255,255,255
643,4.780,255,255,255
644,6.793,255,255,255
645,16.606,255,255,255
646,8.806,255,255,255
647,23.651,255,255,255
648,12.580,255,255,255
649,5.787,255,255,255
650,10.064,255,255,255
651,6.542,255,255,255
652,7.296,255,255,255
653,6.290,255,255,255
654,10.567,255,255,255
655,18.870,255,255,255
656,9.309,255,255,255
657,20.380,255,255,255
658,8.303,255,255,255
659,7.045,255,255,255
660,21.386,255,255,255
661,7.045,255,255,255
662,7.296,255,255,255
663,3.774,255,255,255
664,8.303,255,255,255
665,10.316,255,255,255
666,9.309,255,255,255
