 ,Area,Mean,Min,Max
1,4.780,255,255,255
2,5.535,255,255,255
3,7.296,255,255,255
4,7.045,255,255,255
5,9.812,255,255,255
6,5.032,255,255,255
7,6.290,255,255,255
8,8.303,255,255,255
9,14.844,255,255,255
10,4.277,255,255,255
11,7.296,255,255,255
12,4.277,255,255,255
13,20.128,255,255,255
14,13.586,255,255,255
15,6.038,255,255,255
16,11.322,255,255,255
17,9.309,255,255,255
18,5.535,255,255,255
19,11.322,255,255,255
20,13.083,255,255,255
21,9.058,255,255,255
22,7.045,255,255,255
23,8.303,255,255,255
24,11.322,255,255,255
25,7.800,255,255,255
26,5.284,255,255,255
27,5.032,255,255,255
28,9.309,255,255,255
29,7.296,255,255,255
30,4.277,255,255,255
31,4.277,255,255,255
32,11.070,255,255,255
33,6.038,255,255,255
34,5.284,255,255,255
35,4.277,255,255,255
36,3.019,255,255,255
37,4.026,255,255,255
38,8.806,255,255,255
39,6.542,255,255,255
40,4.529,255,255,255
41,7.800,255,255,255
42,10.064,255,255,255
43,6.038,255,255,255
44,7.296,255,255,255
45,9.812,255,255,255
46,2.516,255,255,255
47,6.542,255,255,255
48,7.296,255,255,255
49,7.045,255,255,255
50,9.309,255,255,255
51,4.529,255,255,255
52,18.115,255,255,255
53,4.277,255,255,255
54,5.535,255,255,255
55,10.819,255,255,255
56,8.554,255,255,255
57,19.625,255,255,255
58,4.780,255,255,255
59,16.606,255,255,255
60,8.554,255,255,255
61,5.535,255,255,255
62,8.806,255,255,255
63,11.322,255,255,255
64,4.277,255,255,255
65,7.548,255,255,255
66,5.535,255,255,255
67,9.309,255,255,255
68,7.296,255,255,255
69,6.793,255,255,255
70,8.806,255,255,255
71,4.277,255,255,255
72,6.542,255,255,255
73,8.554,255,255,255
74,8.806,255,255,255
75,12.077,255,255,255
76,5.535,255,255,255
77,6.290,255,255,255
78,9.812,255,255,255
79,12.077,255,255,255
80,9.561,255,255,255
81,15.096,255,255,255
82,6.542,255,255,255
83,15.599,255,255,255
84,9.561,255,255,255
85,8.806,255,255,255
86,7.296,255,255,255
87,7.045,255,255,255
88,8.806,255,255,255
89,5.535,255,255,255
90,5.284,255,255,255
91,6.542,255,255,255
92,11.825,255,255,255
93,6.542,255,255,255
94,10.567,255,255,255
95,9.812,255,255,255
96,5.284,255,255,255
97,4.780,255,255,255
98,9.561,255,255,255
99,8.303,255,255,255
100,4.529,255,255,255
101,14.341,255,255,255
102,5.032,255,255,255
103,3.522,255,255,255
104,8.051,255,255,255
105,6.542,255,255,255
106,11.322,255,255,255
107,5.787,255,255,255
108,6.542,255,255,255
109,7.296,255,255,255
110,2.013,255,255,255
111,4.529,255,255,255
112,7.800,255,255,255
113,9.309,255,255,255
114,10.819,255,255,255
115,5.535,255,255,255
116,4.277,255,255,255
117,7.800,255,255,255
118,5.787,255,255,255
119,9.058,255,255,255
120,8.554,255,255,255
121,10.064,255,255,255
122,12.580,255,255,255
123,7.548,255,255,255
124,7.296,255,255,255
125,7.296,255,255,255
126,4.277,255,255,255
127,12.328,255,255,255
