 ,Area,Mean,Min,Max
1,6.290,255,255,255
2,5.284,255,255,255
3,24.909,255,255,255
4,7.548,255,255,255
5,8.806,255,255,255
6,7.045,255,255,255
7,10.819,255,255,255
8,10.316,255,255,255
9,9.812,255,255,255
10,7.548,255,255,255
11,7.800,255,255,255
12,9.812,255,255,255
13,44.785,255,255,255
14,11.574,255,255,255
15,24.657,255,255,255
16,12.580,255,255,255
17,13.586,255,255,255
18,9.812,255,255,255
19,18.618,255,255,255
20,13.838,255,255,255
21,6.793,255,255,255
22,25.412,255,255,255
23,38.998,255,255,255
24,9.561,255,255,255
25,9.561,255,255,255
26,7.800,255,255,255
27,10.819,255,255,255
28,23.399,255,255,255
29,9.812,255,255,255
30,7.296,255,255,255
31,14.341,255,255,255
32,7.045,255,255,255
33,4.780,255,255,255
34,14.090,255,255,255
35,7.045,255,255,255
36,11.574,255,255,255
37,7.296,255,255,255
38,10.567,255,255,255
39,12.832,255,255,255
40,25.412,255,255,255
41,31.199,255,255,255
42,16.857,255,255,255
43,8.554,255,255,255
44,4.529,255,255,255
45,8.051,255,255,255
46,7.045,255,255,255
47,27.173,255,255,255
48,11.825,255,255,255
49,8.554,255,255,255
50,5.032,255,255,255
51,5.032,255,255,255
52,31.702,255,255,255
53,9.058,255,255,255
54,12.077,255,255,255
55,26.670,255,255,255
56,12.328,255,255,255
57,7.548,255,255,255
58,6.542,255,255,255
59,16.857,255,255,255
60,18.618,255,255,255
61,9.812,255,255,255
62,7.045,255,255,255
63,7.296,255,255,255
64,7.296,255,255,255
65,9.812,255,255,255
66,3.522,255,255,255
67,26.167,255,255,255
68,5.032,255,255,255
69,18.870,255,255,255
70,7.296,255,255,255
71,7.800,255,255,255
72,21.135,255,255,255
73,25.160,255,255,255
74,6.542,255,255,255
75,7.296,255,255,255
76,27.173,255,255,255
77,10.064,255,255,255
78,9.058,255,255,255
79,4.529,255,255,255
80,6.038,255,255,255
81,5.284,255,255,255
82,20.631,255,255,255
83,17.360,255,255,255
84,10.567,255,255,255
85,9.309,255,255,255
86,10.064,255,255,255
87,50.572,255,255,255
88,10.316,255,255,255
89,8.806,255,255,255
90,9.058,255,255,255
91,17.864,255,255,255
92,4.780,255,255,255
93,14.593,255,255,255
94,6.542,255,255,255
95,22.896,255,255,255
96,37.237,255,255,255
97,4.026,255,255,255
98,13.838,255,255,255
99,8.051,255,255,255
100,14.844,255,255,255
101,20.883,255,255,255
102,15.096,255,255,255
103,5.535,255,255,255
104,33.966,255,255,255
105,10.064,255,255,255
106,5.787,255,255,255
107,5.787,255,255,255
108,4.529,255,255,255
109,20.883,255,255,255
110,11.574,255,255,255
111,4.026,255,255,255
112,12.832,255,255,255
113,8.051,255,255,255
114,4.529,255,255,255
115,4.277,255,255,255
116,13.083,255,255,255
117,4.277,255,255,255
118,13.083,255,255,255
119,10.819,255,255,255
120,21.386,255,255,255
121,6.290,255,255,255
122,18.115,255,255,255
123,7.045,255,255,255
124,7.296,255,255,255
125,19.122,255,255,255
126,27.173,255,255,255
127,18.115,255,255,255
128,12.832,255,255,255
129,26.670,255,255,255
130,6.038,255,255,255
131,8.806,255,255,255
132,15.599,255,255,255
133,12.832,255,255,255
134,6.290,255,255,255
135,41.766,255,255,255
136,12.328,255,255,255
137,15.348,255,255,255
138,31.199,255,255,255
139,22.141,255,255,255
140,3.774,255,255,255
141,17.360,255,255,255
142,9.309,255,255,255
143,31.199,255,255,255
144,8.051,255,255,255
145,18.367,255,255,255
146,33.966,255,255,255
147,9.309,255,255,255
148,13.083,255,255,255
149,6.793,255,255,255
150,7.045,255,255,255
151,7.045,255,255,255
152,6.793,255,255,255
153,8.303,255,255,255
154,19.625,255,255,255
155,4.529,255,255,255
156,12.832,255,255,255
157,36.734,255,255,255
158,5.284,255,255,255
159,8.051,255,255,255
160,7.800,255,255,255
161,7.548,255,255,255
162,7.296,255,255,255
163,20.128,255,255,255
164,11.574,255,255,255
165,24.154,255,255,255
166,19.373,255,255,255
167,4.277,255,255,255
168,5.032,255,255,255
169,22.393,255,255,255
170,6.542,255,255,255
171,6.793,255,255,255
172,12.580,255,255,255
173,8.051,255,255,255
174,20.128,255,255,255
175,8.051,255,255,255
176,12.580,255,255,255
177,15.599,255,255,255
178,5.787,255,255,255
179,22.141,255,255,255
180,24.405,255,255,255
181,12.077,255,255,255
182,11.825,255,255,255
183,11.070,255,255,255
184,9.309,255,255,255
185,6.542,255,255,255
186,13.586,255,255,255
187,4.026,255,255,255
188,11.825,255,255,255
189,4.277,255,255,255
190,5.535,255,255,255
191,14.090,255,255,255
192,5.032,255,255,255
193,21.386,255,255,255
194,21.889,255,255,255
195,22.393,255,255,255
196,12.328,255,255,255
197,7.800,255,255,255
198,22.644,255,255,255
199,10.064,255,255,255
200,5.032,255,255,255
201,4.780,255,255,255
202,19.876,255,255,255
203,17.864,255,255,255
204,16.857,255,255,255
205,21.386,255,255,255
206,6.290,255,255,255
207,33.966,255,255,255
208,22.393,255,255,255
209,20.380,255,255,255
210,8.806,255,255,255
211,15.599,255,255,255
212,18.367,255,255,255
213,5.787,255,255,255
214,3.774,255,255,255
215,15.096,255,255,255
216,57.113,255,255,255
217,22.896,255,255,255
218,11.322,255,255,255
219,13.586,255,255,255
220,10.819,255,255,255
221,24.909,255,255,255
222,24.405,255,255,255
223,7.548,255,255,255
224,15.599,255,255,255
225,29.186,255,255,255
226,6.290,255,255,255
227,5.787,255,255,255
228,5.284,255,255,255
229,14.593,255,255,255
230,5.787,255,255,255
231,12.328,255,255,255
232,6.542,255,255,255
233,1.510,255,255,255
234,4.026,255,255,255
235,4.277,255,255,255
236,11.322,255,255,255
237,16.606,255,255,255
238,14.341,255,255,255
239,17.109,255,255,255
240,29.186,255,255,255
241,3.522,255,255,255
242,10.819,255,255,255
243,9.561,255,255,255
244,19.625,255,255,255
245,4.277,255,255,255
246,6.542,255,255,255
247,6.038,255,255,255
248,10.064,255,255,255
249,4.026,255,255,255
