 ,Area,Mean,Min,Max
1,9.561,255,255,255
2,6.793,255,255,255
3,3.774,255,255,255
4,9.561,255,255,255
5,10.064,255,255,255
6,7.800,255,255,255
7,2.768,255,255,255
8,5.284,255,255,255
9,12.580,255,255,255
10,3.271,255,255,255
11,2.768,255,255,255
12,7.800,255,255,255
13,3.271,255,255,255
14,8.303,255,255,255
15,5.787,255,255,255
16,3.271,255,255,255
17,4.277,255,255,255
18,10.567,255,255,255
19,9.309,255,255,255
20,18.870,255,255,255
21,10.567,255,255,255
22,11.322,255,255,255
23,6.793,255,255,255
24,5.787,255,255,255
25,9.309,255,255,255
26,8.554,255,255,255
27,19.876,255,255,255
28,9.561,255,255,255
29,14.090,255,255,255
30,9.058,255,255,255
31,9.058,255,255,255
32,9.561,255,255,255
33,7.548,255,255,255
34,8.554,255,255,255
35,2.264,255,255,255
36,3.774,255,255,255
37,11.825,255,255,255
38,17.109,255,255,255
39,8.051,255,255,255
40,7.045,255,255,255
41,6.542,255,255,255
42,2.768,255,255,255
43,3.522,255,255,255
44,9.812,255,255,255
45,4.026,255,255,255
46,10.064,255,255,255
47,12.077,255,255,255
48,4.277,255,255,255
49,4.277,255,255,255
50,11.825,255,255,255
51,4.529,255,255,255
52,12.580,255,255,255
53,4.026,255,255,255
54,9.309,255,255,255
55,7.296,255,255,255
56,8.051,255,255,255
57,12.328,255,255,255
58,33.211,255,255,255
59,16.606,255,255,255
60,3.774,255,255,255
61,18.618,255,255,255
62,4.780,255,255,255
63,38.747,255,255,255
64,3.019,255,255,255
65,6.542,255,255,255
66,4.026,255,255,255
67,8.806,255,255,255
68,5.032,255,255,255
69,19.373,255,255,255
70,3.522,255,255,255
71,2.264,255,255,255
72,5.284,255,255,255
73,4.026,255,255,255
74,20.883,255,255,255
75,8.554,255,255,255
76,8.303,255,255,255
77,7.045,255,255,255
78,4.277,255,255,255
79,3.019,255,255,255
80,6.542,255,255,255
81,6.793,255,255,255
82,9.309,255,255,255
83,3.271,255,255,255
84,7.548,255,255,255
85,7.548,255,255,255
86,4.780,255,255,255
87,5.535,255,255,255
88,11.322,255,255,255
89,5.032,255,255,255
90,19.122,255,255,255
91,15.096,255,255,255
92,3.271,255,255,255
93,5.535,255,255,255
