 ,Area,Mean,Min,Max
1,6.542,255,255,255
2,10.064,255,255,255
3,7.045,255,255,255
4,8.303,255,255,255
5,5.032,255,255,255
6,10.819,255,255,255
7,6.290,255,255,255
8,5.787,255,255,255
9,9.561,255,255,255
10,5.032,255,255,255
11,6.290,255,255,255
12,8.806,255,255,255
13,5.032,255,255,255
14,17.360,255,255,255
15,12.077,255,255,255
16,2.516,255,255,255
17,5.535,255,255,255
18,10.567,255,255,255
19,7.296,255,255,255
20,7.296,255,255,255
21,3.774,255,255,255
22,6.542,255,255,255
23,4.529,255,255,255
24,5.535,255,255,255
25,5.787,255,255,255
26,4.277,255,255,255
27,12.328,255,255,255
28,8.806,255,255,255
29,7.045,255,255,255
30,7.045,255,255,255
31,4.026,255,255,255
32,5.535,255,255,255
33,5.535,255,255,255
34,8.051,255,255,255
35,7.800,255,255,255
36,5.284,255,255,255
37,8.554,255,255,255
38,10.819,255,255,255
39,4.026,255,255,255
40,10.316,255,255,255
41,6.290,255,255,255
42,5.787,255,255,255
43,5.032,255,255,255
44,5.284,255,255,255
45,3.522,255,255,255
46,8.303,255,255,255
47,11.322,255,255,255
48,12.328,255,255,255
49,4.277,255,255,255
50,9.561,255,255,255
51,13.335,255,255,255
52,7.548,255,255,255
53,7.800,255,255,255
54,3.774,255,255,255
55,11.574,255,255,255
56,8.806,255,255,255
57,6.038,255,255,255
58,3.271,255,255,255
59,10.064,255,255,255
60,9.309,255,255,255
61,9.309,255,255,255
62,7.045,255,255,255
63,10.567,255,255,255
64,19.373,255,255,255
65,20.631,255,255,255
66,7.548,255,255,255
67,10.064,255,255,255
68,10.819,255,255,255
69,7.296,255,255,255
70,7.045,255,255,255
71,5.787,255,255,255
72,5.535,255,255,255
73,9.058,255,255,255
74,3.271,255,255,255
75,6.038,255,255,255
76,17.864,255,255,255
77,16.354,255,255,255
78,3.271,255,255,255
79,5.787,255,255,255
80,4.529,255,255,255
81,7.045,255,255,255
82,11.070,255,255,255
83,9.561,255,255,255
84,13.838,255,255,255
85,4.780,255,255,255
86,3.774,255,255,255
87,3.271,255,255,255
88,7.045,255,255,255
89,8.554,255,255,255
90,16.606,255,255,255
91,4.026,255,255,255
92,3.522,255,255,255
93,5.032,255,255,255
94,7.296,255,255,255
95,11.322,255,255,255
96,4.780,255,255,255
97,15.851,255,255,255
98,4.277,255,255,255
99,6.542,255,255,255
100,12.580,255,255,255
101,18.618,255,255,255
102,11.825,255,255,255
103,6.542,255,255,255
104,6.793,255,255,255
105,8.303,255,255,255
106,14.090,255,255,255
107,5.284,255,255,255
108,12.328,255,255,255
109,3.774,255,255,255
110,4.780,255,255,255
111,7.548,255,255,255
112,4.277,255,255,255
113,3.522,255,255,255
114,12.832,255,255,255
115,7.548,255,255,255
116,2.264,255,255,255
117,20.631,255,255,255
118,8.303,255,255,255
119,10.316,255,255,255
120,8.051,255,255,255
121,4.780,255,255,255
122,7.296,255,255,255
123,6.290,255,255,255
124,3.019,255,255,255
125,14.341,255,255,255
126,4.277,255,255,255
127,10.064,255,255,255
128,7.548,255,255,255
129,8.303,255,255,255
130,6.038,255,255,255
131,7.045,255,255,255
132,11.322,255,255,255
133,5.535,255,255,255
134,15.096,255,255,255
135,5.787,255,255,255
136,12.328,255,255,255
137,14.844,255,255,255
138,3.271,255,255,255
139,8.554,255,255,255
140,4.026,255,255,255
141,5.032,255,255,255
142,8.303,255,255,255
143,3.774,255,255,255
144,7.800,255,255,255
145,13.083,255,255,255
146,3.774,255,255,255
147,8.303,255,255,255
148,10.567,255,255,255
149,12.077,255,255,255
150,9.309,255,255,255
151,8.554,255,255,255
152,20.128,255,255,255
153,13.083,255,255,255
154,3.522,255,255,255
155,9.561,255,255,255
156,7.296,255,255,255
157,8.051,255,255,255
158,18.115,255,255,255
159,8.303,255,255,255
160,10.819,255,255,255
161,7.045,255,255,255
162,5.284,255,255,255
163,7.548,255,255,255
164,9.058,255,255,255
165,6.542,255,255,255
166,12.077,255,255,255
167,10.819,255,255,255
168,23.147,255,255,255
169,3.774,255,255,255
170,16.857,255,255,255
171,11.825,255,255,255
172,6.038,255,255,255
173,4.780,255,255,255
174,7.045,255,255,255
175,4.026,255,255,255
176,8.554,255,255,255
177,5.535,255,255,255
178,7.548,255,255,255
179,11.322,255,255,255
180,24.909,255,255,255
181,3.522,255,255,255
182,8.303,255,255,255
183,3.774,255,255,255
184,5.787,255,255,255
185,40.759,255,255,255
186,9.561,255,255,255
187,15.599,255,255,255
188,5.032,255,255,255
189,3.271,255,255,255
190,6.793,255,255,255
191,3.774,255,255,255
192,19.625,255,255,255
193,6.290,255,255,255
194,9.309,255,255,255
195,3.019,255,255,255
196,5.284,255,255,255
197,7.800,255,255,255
198,4.780,255,255,255
199,5.787,255,255,255
200,5.535,255,255,255
201,4.529,255,255,255
202,4.026,255,255,255
203,48.559,255,255,255
204,4.277,255,255,255
205,11.070,255,255,255
206,4.026,255,255,255
207,6.038,255,255,255
208,5.284,255,255,255
209,1.510,255,255,255
210,8.051,255,255,255
211,7.548,255,255,255
212,6.793,255,255,255
213,9.812,255,255,255
214,8.051,255,255,255
215,4.277,255,255,255
216,7.045,255,255,255
217,4.529,255,255,255
218,12.832,255,255,255
219,8.303,255,255,255
220,2.768,255,255,255
221,6.038,255,255,255
222,27.425,255,255,255
223,6.038,255,255,255
224,8.051,255,255,255
225,8.554,255,255,255
226,6.793,255,255,255
227,6.793,255,255,255
228,4.277,255,255,255
229,6.542,255,255,255
230,5.284,255,255,255
231,5.787,255,255,255
232,5.535,255,255,255
233,10.064,255,255,255
234,2.516,255,255,255
235,9.561,255,255,255
236,7.548,255,255,255
237,5.535,255,255,255
238,3.774,255,255,255
239,4.277,255,255,255
240,13.838,255,255,255
241,9.561,255,255,255
242,51.075,255,255,255
243,39.753,255,255,255
244,8.051,255,255,255
245,8.051,255,255,255
246,5.284,255,255,255
247,6.793,255,255,255
248,4.529,255,255,255
249,2.516,255,255,255
250,16.102,255,255,255
251,4.277,255,255,255
252,7.045,255,255,255
253,14.844,255,255,255
254,4.277,255,255,255
255,9.812,255,255,255
256,7.045,255,255,255
257,17.612,255,255,255
258,6.290,255,255,255
259,5.032,255,255,255
260,8.303,255,255,255
261,8.554,255,255,255
262,5.032,255,255,255
263,7.800,255,255,255
264,7.800,255,255,255
265,6.542,255,255,255
266,20.380,255,255,255
267,13.586,255,255,255
268,12.077,255,255,255
269,10.567,255,255,255
270,7.548,255,255,255
271,7.296,255,255,255
272,9.309,255,255,255
273,14.341,255,255,255
274,8.554,255,255,255
275,4.277,255,255,255
276,38.747,255,255,255
277,18.367,255,255,255
278,10.567,255,255,255
279,6.542,255,255,255
280,11.574,255,255,255
281,15.599,255,255,255
282,8.051,255,255,255
283,5.284,255,255,255
284,11.825,255,255,255
285,12.832,255,255,255
286,7.296,255,255,255
287,14.593,255,255,255
288,6.793,255,255,255
289,4.529,255,255,255
290,8.051,255,255,255
291,6.542,255,255,255
292,2.768,255,255,255
293,3.271,255,255,255
294,5.284,255,255,255
295,8.051,255,255,255
296,4.780,255,255,255
297,6.542,255,255,255
298,6.290,255,255,255
299,8.303,255,255,255
300,10.819,255,255,255
301,9.058,255,255,255
302,26.418,255,255,255
303,3.271,255,255,255
304,11.070,255,255,255
305,10.819,255,255,255
306,7.548,255,255,255
307,3.271,255,255,255
308,6.793,255,255,255
309,11.574,255,255,255
310,5.284,255,255,255
311,4.277,255,255,255
312,5.787,255,255,255
313,6.290,255,255,255
314,3.522,255,255,255
315,3.271,255,255,255
316,12.832,255,255,255
317,6.793,255,255,255
318,46.295,255,255,255
319,7.800,255,255,255
320,7.296,255,255,255
321,12.077,255,255,255
322,7.045,255,255,255
323,5.284,255,255,255
324,3.019,255,255,255
325,4.277,255,255,255
326,8.806,255,255,255
327,8.051,255,255,255
328,8.051,255,255,255
329,12.328,255,255,255
330,11.322,255,255,255
331,4.780,255,255,255
332,10.064,255,255,255
333,7.296,255,255,255
334,4.780,255,255,255
335,5.032,255,255,255
336,8.554,255,255,255
337,9.309,255,255,255
338,5.535,255,255,255
339,15.096,255,255,255
340,5.787,255,255,255
341,23.902,255,255,255
342,7.548,255,255,255
343,9.058,255,255,255
344,12.328,255,255,255
345,5.284,255,255,255
346,5.032,255,255,255
347,4.026,255,255,255
348,9.309,255,255,255
349,3.774,255,255,255
350,11.322,255,255,255
351,13.335,255,255,255
352,11.322,255,255,255
353,11.070,255,255,255
354,4.529,255,255,255
355,3.271,255,255,255
356,6.542,255,255,255
357,13.838,255,255,255
358,7.045,255,255,255
359,2.516,255,255,255
360,2.768,255,255,255
361,5.535,255,255,255
362,13.838,255,255,255
363,9.561,255,255,255
364,5.284,255,255,255
365,7.045,255,255,255
366,6.038,255,255,255
367,7.800,255,255,255
368,11.322,255,255,255
369,10.567,255,255,255
370,5.787,255,255,255
371,9.058,255,255,255
372,18.115,255,255,255
373,30.444,255,255,255
374,10.064,255,255,255
375,6.542,255,255,255
376,11.070,255,255,255
377,9.561,255,255,255
378,39.501,255,255,255
379,3.019,255,255,255
380,9.561,255,255,255
381,13.335,255,255,255
382,9.058,255,255,255
383,6.542,255,255,255
384,22.393,255,255,255
385,2.013,255,255,255
386,3.019,255,255,255
387,9.058,255,255,255
388,6.290,255,255,255
389,4.529,255,255,255
390,11.322,255,255,255
391,5.284,255,255,255
392,5.535,255,255,255
393,10.064,255,255,255
394,22.141,255,255,255
395,12.328,255,255,255
396,7.296,255,255,255
397,7.548,255,255,255
398,4.026,255,255,255
399,8.051,255,255,255
400,5.535,255,255,255
401,14.844,255,255,255
402,7.045,255,255,255
403,10.819,255,255,255
404,12.832,255,255,255
405,17.109,255,255,255
406,8.554,255,255,255
407,3.271,255,255,255
408,16.354,255,255,255
409,8.051,255,255,255
410,8.806,255,255,255
411,4.277,255,255,255
412,11.825,255,255,255
413,4.277,255,255,255
414,2.768,255,255,255
415,11.825,255,255,255
416,15.599,255,255,255
417,13.838,255,255,255
418,5.787,255,255,255
419,12.077,255,255,255
420,12.328,255,255,255
421,10.819,255,255,255
422,30.947,255,255,255
423,10.567,255,255,255
424,28.934,255,255,255
425,11.574,255,255,255
426,5.284,255,255,255
427,7.548,255,255,255
428,7.800,255,255,255
429,8.303,255,255,255
430,9.058,255,255,255
431,18.367,255,255,255
432,9.058,255,255,255
433,5.284,255,255,255
434,4.026,255,255,255
435,6.290,255,255,255
436,4.026,255,255,255
437,2.768,255,255,255
438,6.290,255,255,255
439,6.038,255,255,255
440,2.264,255,255,255
441,5.535,255,255,255
442,9.561,255,255,255
443,9.812,255,255,255
444,9.309,255,255,255
445,7.296,255,255,255
446,11.322,255,255,255
447,9.309,255,255,255
448,7.296,255,255,255
449,11.322,255,255,255
450,13.335,255,255,255
