 ,Area,Mean,Min,Max
1,5.787,255,255,255
2,11.825,255,255,255
3,8.554,255,255,255
4,4.277,255,255,255
5,4.529,255,255,255
6,8.303,255,255,255
7,20.883,255,255,255
8,8.554,255,255,255
9,3.522,255,255,255
10,1.761,255,255,255
11,4.277,255,255,255
12,4.529,255,255,255
13,4.277,255,255,255
14,12.580,255,255,255
15,4.026,255,255,255
16,8.051,255,255,255
17,4.277,255,255,255
18,8.303,255,255,255
19,4.277,255,255,255
20,5.032,255,255,255
21,5.284,255,255,255
22,6.542,255,255,255
23,8.806,255,255,255
24,6.038,255,255,255
25,4.780,255,255,255
26,4.026,255,255,255
27,6.793,255,255,255
28,5.032,255,255,255
29,18.870,255,255,255
30,6.793,255,255,255
31,5.535,255,255,255
32,4.529,255,255,255
33,12.832,255,255,255
34,17.360,255,255,255
35,5.032,255,255,255
36,25.915,255,255,255
37,10.567,255,255,255
38,14.341,255,255,255
39,26.167,255,255,255
40,3.774,255,255,255
41,3.774,255,255,255
42,7.296,255,255,255
43,3.774,255,255,255
44,4.780,255,255,255
45,15.348,255,255,255
46,5.535,255,255,255
47,4.026,255,255,255
48,4.780,255,255,255
49,5.284,255,255,255
50,12.077,255,255,255
51,7.045,255,255,255
52,3.774,255,255,255
53,5.535,255,255,255
54,16.354,255,255,255
55,7.800,255,255,255
56,7.548,255,255,255
57,6.793,255,255,255
58,11.825,255,255,255
59,5.535,255,255,255
60,3.271,255,255,255
61,6.542,255,255,255
62,3.019,255,255,255
63,3.522,255,255,255
64,8.554,255,255,255
65,7.296,255,255,255
66,19.876,255,255,255
67,3.774,255,255,255
68,10.064,255,255,255
69,23.902,255,255,255
70,7.800,255,255,255
71,5.284,255,255,255
72,6.793,255,255,255
73,3.019,255,255,255
74,7.045,255,255,255
75,3.774,255,255,255
76,5.535,255,255,255
77,6.290,255,255,255
78,3.271,255,255,255
79,5.787,255,255,255
80,4.277,255,255,255
81,5.787,255,255,255
82,4.529,255,255,255
83,5.284,255,255,255
84,3.774,255,255,255
85,4.529,255,255,255
86,3.019,255,255,255
87,5.032,255,255,255
88,8.051,255,255,255
89,5.032,255,255,255
90,5.032,255,255,255
91,3.774,255,255,255
92,11.322,255,255,255
93,10.064,255,255,255
94,3.774,255,255,255
95,5.535,255,255,255
96,5.787,255,255,255
97,12.077,255,255,255
98,3.774,255,255,255
99,5.535,255,255,255
100,6.290,255,255,255
101,7.800,255,255,255
102,9.812,255,255,255
103,4.026,255,255,255
104,3.774,255,255,255
105,8.303,255,255,255
106,4.026,255,255,255
107,10.819,255,255,255
108,4.780,255,255,255
109,4.026,255,255,255
110,6.793,255,255,255
111,3.522,255,255,255
112,5.284,255,255,255
113,6.038,255,255,255
114,4.529,255,255,255
115,4.277,255,255,255
116,11.322,255,255,255
117,16.857,255,255,255
118,3.522,255,255,255
119,8.303,255,255,255
120,9.309,255,255,255
121,4.529,255,255,255
122,5.284,255,255,255
123,4.026,255,255,255
124,9.561,255,255,255
125,4.277,255,255,255
126,3.774,255,255,255
127,5.284,255,255,255
128,5.032,255,255,255
129,5.032,255,255,255
130,8.554,255,255,255
131,9.812,255,255,255
132,6.542,255,255,255
133,3.522,255,255,255
134,4.529,255,255,255
135,5.535,255,255,255
136,5.535,255,255,255
137,6.793,255,255,255
138,5.787,255,255,255
139,6.793,255,255,255
140,6.038,255,255,255
141,6.038,255,255,255
142,11.574,255,255,255
143,7.548,255,255,255
144,3.522,255,255,255
145,9.309,255,255,255
146,3.522,255,255,255
147,4.277,255,255,255
148,4.026,255,255,255
149,10.064,255,255,255
150,24.405,255,255,255
151,3.774,255,255,255
152,6.038,255,255,255
153,3.774,255,255,255
154,4.026,255,255,255
155,5.535,255,255,255
156,8.806,255,255,255
157,6.290,255,255,255
158,6.290,255,255,255
159,3.774,255,255,255
160,3.019,255,255,255
161,3.522,255,255,255
162,12.580,255,255,255
163,4.026,255,255,255
164,9.058,255,255,255
165,7.045,255,255,255
166,12.832,255,255,255
167,10.064,255,255,255
168,4.780,255,255,255
169,10.819,255,255,255
170,7.045,255,255,255
171,3.522,255,255,255
172,3.271,255,255,255
173,10.819,255,255,255
174,8.051,255,255,255
175,5.535,255,255,255
176,4.277,255,255,255
177,5.787,255,255,255
178,6.038,255,255,255
179,5.535,255,255,255
180,4.277,255,255,255
181,4.026,255,255,255
182,3.271,255,255,255
183,4.277,255,255,255
184,6.038,255,255,255
185,4.026,255,255,255
186,12.328,255,255,255
187,9.058,255,255,255
188,5.535,255,255,255
189,2.768,255,255,255
190,7.800,255,255,255
191,4.277,255,255,255
192,3.271,255,255,255
193,6.038,255,255,255
194,4.529,255,255,255
195,6.038,255,255,255
196,4.026,255,255,255
197,7.045,255,255,255
198,3.774,255,255,255
199,5.535,255,255,255
200,6.290,255,255,255
201,6.542,255,255,255
202,4.780,255,255,255
203,3.522,255,255,255
204,6.290,255,255,255
205,6.542,255,255,255
206,3.774,255,255,255
207,5.787,255,255,255
208,7.800,255,255,255
209,9.812,255,255,255
210,5.787,255,255,255
211,7.045,255,255,255
212,5.787,255,255,255
213,4.026,255,255,255
214,5.284,255,255,255
215,4.780,255,255,255
216,13.335,255,255,255
217,10.064,255,255,255
218,5.535,255,255,255
219,7.296,255,255,255
220,12.832,255,255,255
221,11.322,255,255,255
222,4.277,255,255,255
223,11.322,255,255,255
224,10.567,255,255,255
225,3.774,255,255,255
226,5.535,255,255,255
227,4.529,255,255,255
228,6.038,255,255,255
229,7.045,255,255,255
230,5.032,255,255,255
231,3.271,255,255,255
232,3.774,255,255,255
233,7.296,255,255,255
234,5.032,255,255,255
235,4.529,255,255,255
236,3.522,255,255,255
237,4.277,255,255,255
238,3.522,255,255,255
239,10.064,255,255,255
240,4.277,255,255,255
241,3.774,255,255,255
242,4.277,255,255,255
243,4.277,255,255,255
244,4.277,255,255,255
245,5.284,255,255,255
246,3.774,255,255,255
247,4.026,255,255,255
248,5.032,255,255,255
249,4.780,255,255,255
250,6.038,255,255,255
251,3.271,255,255,255
252,5.284,255,255,255
253,8.051,255,255,255
254,6.038,255,255,255
255,4.026,255,255,255
256,3.522,255,255,255
257,3.774,255,255,255
258,8.554,255,255,255
259,3.019,255,255,255
260,7.296,255,255,255
261,9.058,255,255,255
262,7.548,255,255,255
263,7.296,255,255,255
264,3.774,255,255,255
265,4.026,255,255,255
266,3.774,255,255,255
267,4.529,255,255,255
268,5.032,255,255,255
269,10.064,255,255,255
270,1.006,255,255,255
271,4.026,255,255,255
272,3.774,255,255,255
273,10.567,255,255,255
274,6.542,255,255,255
275,3.522,255,255,255
276,3.774,255,255,255
277,5.787,255,255,255
278,7.548,255,255,255
279,7.800,255,255,255
280,6.290,255,255,255
281,4.529,255,255,255
282,4.026,255,255,255
283,3.271,255,255,255
284,4.277,255,255,255
285,7.800,255,255,255
286,7.045,255,255,255
287,4.026,255,255,255
288,5.535,255,255,255
289,6.290,255,255,255
290,6.038,255,255,255
291,15.348,255,255,255
292,4.026,255,255,255
293,4.780,255,255,255
294,8.806,255,255,255
295,6.038,255,255,255
296,4.529,255,255,255
297,4.277,255,255,255
298,4.529,255,255,255
299,6.290,255,255,255
300,3.522,255,255,255
301,6.542,255,255,255
302,6.542,255,255,255
303,7.296,255,255,255
304,6.038,255,255,255
305,9.309,255,255,255
306,7.800,255,255,255
307,5.284,255,255,255
308,7.548,255,255,255
309,5.787,255,255,255
310,3.019,255,255,255
311,3.271,255,255,255
312,3.522,255,255,255
313,3.271,255,255,255
314,5.284,255,255,255
315,3.522,255,255,255
316,7.548,255,255,255
317,4.277,255,255,255
318,5.284,255,255,255
319,4.277,255,255,255
320,3.271,255,255,255
321,4.529,255,255,255
322,4.529,255,255,255
