 ,Area,Mean,Min,Max
1,4.780,255,255,255
2,4.529,255,255,255
3,4.529,255,255,255
4,4.529,255,255,255
5,3.019,255,255,255
6,10.064,255,255,255
7,8.303,255,255,255
8,3.774,255,255,255
9,11.574,255,255,255
10,9.561,255,255,255
11,8.554,255,255,255
12,3.774,255,255,255
13,19.122,255,255,255
14,3.271,255,255,255
15,13.083,255,255,255
16,6.542,255,255,255
17,9.812,255,255,255
18,5.787,255,255,255
19,6.542,255,255,255
20,9.058,255,255,255
21,18.115,255,255,255
22,19.373,255,255,255
23,8.303,255,255,255
24,13.083,255,255,255
25,11.825,255,255,255
26,9.561,255,255,255
27,10.316,255,255,255
28,5.032,255,255,255
29,7.548,255,255,255
30,4.277,255,255,255
31,9.812,255,255,255
32,3.774,255,255,255
33,4.277,255,255,255
34,15.348,255,255,255
35,10.567,255,255,255
36,8.303,255,255,255
37,3.522,255,255,255
38,5.284,255,255,255
39,13.586,255,255,255
40,4.529,255,255,255
41,10.064,255,255,255
42,8.554,255,255,255
43,7.548,255,255,255
44,9.309,255,255,255
45,6.793,255,255,255
46,6.038,255,255,255
47,6.038,255,255,255
48,1.761,255,255,255
49,7.548,255,255,255
50,2.768,255,255,255
51,6.290,255,255,255
52,5.787,255,255,255
53,5.787,255,255,255
54,16.354,255,255,255
55,13.586,255,255,255
56,12.077,255,255,255
57,9.058,255,255,255
58,4.026,255,255,255
59,6.290,255,255,255
60,13.335,255,255,255
61,3.271,255,255,255
62,11.070,255,255,255
63,7.045,255,255,255
64,9.812,255,255,255
65,5.535,255,255,255
66,4.026,255,255,255
67,3.774,255,255,255
68,6.793,255,255,255
69,7.800,255,255,255
70,6.290,255,255,255
71,5.284,255,255,255
72,11.322,255,255,255
73,10.567,255,255,255
74,6.290,255,255,255
75,8.303,255,255,255
76,9.561,255,255,255
77,4.780,255,255,255
78,7.296,255,255,255
79,4.529,255,255,255
80,15.348,255,255,255
81,5.535,255,255,255
82,6.038,255,255,255
83,2.013,255,255,255
84,11.070,255,255,255
85,3.774,255,255,255
86,10.567,255,255,255
87,7.800,255,255,255
88,5.032,255,255,255
89,4.026,255,255,255
90,4.780,255,255,255
91,5.787,255,255,255
92,6.290,255,255,255
93,4.026,255,255,255
94,6.793,255,255,255
