 ,Area,Mean,Min,Max
1,1.510,255,255,255
2,2.516,255,255,255
3,4.026,255,255,255
4,3.019,255,255,255
5,1.258,255,255,255
6,1.258,255,255,255
7,1.006,255,255,255
8,1.006,255,255,255
9,1.258,255,255,255
10,1.258,255,255,255
11,1.258,255,255,255
12,1.258,255,255,255
13,2.013,255,255,255
14,3.774,255,255,255
15,1.510,255,255,255
16,2.768,255,255,255
17,2.013,255,255,255
18,1.510,255,255,255
19,1.006,255,255,255
20,1.258,255,255,255
21,1.761,255,255,255
22,1.006,255,255,255
23,1.006,255,255,255
24,3.019,255,255,255
25,1.761,255,255,255
26,1.761,255,255,255
27,1.258,255,255,255
28,1.258,255,255,255
29,1.006,255,255,255
30,1.510,255,255,255
31,1.258,255,255,255
32,1.510,255,255,255
33,1.510,255,255,255
34,1.006,255,255,255
35,1.006,255,255,255
36,1.510,255,255,255
37,1.006,255,255,255
38,1.006,255,255,255
39,2.768,255,255,255
40,1.006,255,255,255
41,1.258,255,255,255
42,4.277,255,255,255
43,8.806,255,255,255
44,16.102,255,255,255
45,2.013,255,255,255
46,1.258,255,255,255
47,1.258,255,255,255
48,5.535,255,255,255
49,1.510,255,255,255
50,2.516,255,255,255
51,1.006,255,255,255
52,1.006,255,255,255
53,1.258,255,255,255
54,1.006,255,255,255
55,5.284,255,255,255
56,1.006,255,255,255
57,3.271,255,255,255
58,1.006,255,255,255
59,2.264,255,255,255
60,1.258,255,255,255
61,1.761,255,255,255
62,1.510,255,255,255
63,1.258,255,255,255
64,1.006,255,255,255
65,2.013,255,255,255
66,2.013,255,255,255
67,1.510,255,255,255
68,2.516,255,255,255
69,1.006,255,255,255
70,1.006,255,255,255
71,3.271,255,255,255
72,1.006,255,255,255
73,1.258,255,255,255
74,1.006,255,255,255
75,1.006,255,255,255
76,1.006,255,255,255
77,1.510,255,255,255
78,2.013,255,255,255
79,1.258,255,255,255
80,1.006,255,255,255
81,1.761,255,255,255
82,3.774,255,255,255
83,1.006,255,255,255
84,1.761,255,255,255
85,1.006,255,255,255
86,1.510,255,255,255
87,1.006,255,255,255
88,8.554,255,255,255
89,1.510,255,255,255
90,1.006,255,255,255
91,1.761,255,255,255
92,2.013,255,255,255
93,1.006,255,255,255
94,3.019,255,255,255
95,4.780,255,255,255
96,1.258,255,255,255
97,1.510,255,255,255
98,2.013,255,255,255
99,1.510,255,255,255
100,1.006,255,255,255
101,1.258,255,255,255
102,2.013,255,255,255
103,2.264,255,255,255
104,2.516,255,255,255
105,1.258,255,255,255
106,1.510,255,255,255
107,1.006,255,255,255
108,1.258,255,255,255
109,1.761,255,255,255
110,6.038,255,255,255
111,1.006,255,255,255
112,1.761,255,255,255
113,1.258,255,255,255
114,1.006,255,255,255
115,1.006,255,255,255
116,1.258,255,255,255
117,1.258,255,255,255
118,1.258,255,255,255
119,2.264,255,255,255
120,2.768,255,255,255
121,1.258,255,255,255
122,1.510,255,255,255
123,1.006,255,255,255
124,1.258,255,255,255
125,2.013,255,255,255
126,1.006,255,255,255
127,1.761,255,255,255
128,6.542,255,255,255
129,3.522,255,255,255
130,2.768,255,255,255
131,1.006,255,255,255
132,9.561,255,255,255
133,1.006,255,255,255
134,2.516,255,255,255
135,1.510,255,255,255
136,1.006,255,255,255
137,1.510,255,255,255
138,1.006,255,255,255
139,2.516,255,255,255
140,1.006,255,255,255
141,2.013,255,255,255
142,1.761,255,255,255
143,1.006,255,255,255
144,1.006,255,255,255
145,1.006,255,255,255
146,1.006,255,255,255
147,2.516,255,255,255
148,1.006,255,255,255
149,1.006,255,255,255
150,1.006,255,255,255
151,1.510,255,255,255
152,1.258,255,255,255
153,1.006,255,255,255
154,1.258,255,255,255
155,1.510,255,255,255
156,1.006,255,255,255
157,1.258,255,255,255
158,1.258,255,255,255
159,9.812,255,255,255
160,1.006,255,255,255
161,1.006,255,255,255
162,1.258,255,255,255
163,1.258,255,255,255
164,1.006,255,255,255
165,1.006,255,255,255
166,1.006,255,255,255
167,1.006,255,255,255
168,1.258,255,255,255
169,1.761,255,255,255
170,2.264,255,255,255
171,1.258,255,255,255
172,1.510,255,255,255
173,1.006,255,255,255
174,1.006,255,255,255
175,1.006,255,255,255
176,1.761,255,255,255
177,1.006,255,255,255
178,1.006,255,255,255
179,1.258,255,255,255
180,1.258,255,255,255
181,1.258,255,255,255
182,1.258,255,255,255
183,1.258,255,255,255
184,1.258,255,255,255
185,1.006,255,255,255
186,1.006,255,255,255
187,1.006,255,255,255
188,2.264,255,255,255
189,1.761,255,255,255
190,1.258,255,255,255
191,2.516,255,255,255
192,1.761,255,255,255
193,2.013,255,255,255
194,1.510,255,255,255
195,2.516,255,255,255
196,1.761,255,255,255
197,2.768,255,255,255
198,1.258,255,255,255
199,2.768,255,255,255
200,1.006,255,255,255
201,1.006,255,255,255
202,2.516,255,255,255
203,3.271,255,255,255
204,1.761,255,255,255
205,2.264,255,255,255
206,3.774,255,255,255
207,1.006,255,255,255
208,1.258,255,255,255
209,2.013,255,255,255
210,1.258,255,255,255
211,1.006,255,255,255
212,1.761,255,255,255
213,1.510,255,255,255
214,1.006,255,255,255
215,1.006,255,255,255
216,4.277,255,255,255
217,1.006,255,255,255
218,1.258,255,255,255
219,1.258,255,255,255
220,1.761,255,255,255
221,1.761,255,255,255
222,1.510,255,255,255
223,2.013,255,255,255
224,1.006,255,255,255
225,2.013,255,255,255
226,1.258,255,255,255
227,1.006,255,255,255
228,1.258,255,255,255
229,1.258,255,255,255
230,1.510,255,255,255
231,1.006,255,255,255
232,1.761,255,255,255
233,1.258,255,255,255
234,1.006,255,255,255
235,3.019,255,255,255
236,1.761,255,255,255
237,1.258,255,255,255
238,1.006,255,255,255
239,1.258,255,255,255
240,1.258,255,255,255
241,9.812,255,255,255
242,1.006,255,255,255
243,1.006,255,255,255
244,1.510,255,255,255
245,1.510,255,255,255
246,1.510,255,255,255
247,1.258,255,255,255
248,1.006,255,255,255
249,1.006,255,255,255
250,1.006,255,255,255
251,1.258,255,255,255
252,1.510,255,255,255
253,1.258,255,255,255
254,1.510,255,255,255
255,1.006,255,255,255
256,1.006,255,255,255
257,1.258,255,255,255
258,1.510,255,255,255
259,1.510,255,255,255
260,1.006,255,255,255
261,2.013,255,255,255
262,1.258,255,255,255
263,1.006,255,255,255
264,2.013,255,255,255
265,1.258,255,255,255
266,1.258,255,255,255
267,1.761,255,255,255
268,3.019,255,255,255
269,1.006,255,255,255
270,1.006,255,255,255
271,1.006,255,255,255
272,1.006,255,255,255
273,1.006,255,255,255
274,1.258,255,255,255
275,1.006,255,255,255
276,2.516,255,255,255
277,1.006,255,255,255
278,1.258,255,255,255
279,1.006,255,255,255
280,1.510,255,255,255
281,1.006,255,255,255
282,1.006,255,255,255
283,1.006,255,255,255
284,1.006,255,255,255
285,1.761,255,255,255
286,2.768,255,255,255
287,3.774,255,255,255
288,1.006,255,255,255
289,1.006,255,255,255
290,1.006,255,255,255
291,1.006,255,255,255
292,1.006,255,255,255
293,1.006,255,255,255
294,1.510,255,255,255
295,1.006,255,255,255
296,1.006,255,255,255
297,1.006,255,255,255
298,1.258,255,255,255
299,1.510,255,255,255
300,1.006,255,255,255
301,1.006,255,255,255
302,1.510,255,255,255
303,1.006,255,255,255
304,1.006,255,255,255
305,1.006,255,255,255
306,2.013,255,255,255
307,1.258,255,255,255
308,1.006,255,255,255
309,1.006,255,255,255
310,1.006,255,255,255
311,1.006,255,255,255
312,1.006,255,255,255
313,1.006,255,255,255
314,1.006,255,255,255
315,1.006,255,255,255
316,1.258,255,255,255
317,1.258,255,255,255
318,1.510,255,255,255
319,1.006,255,255,255
320,1.006,255,255,255
321,1.006,255,255,255
322,1.006,255,255,255
323,2.264,255,255,255
324,1.761,255,255,255
325,1.510,255,255,255
326,1.006,255,255,255
327,1.510,255,255,255
328,1.006,255,255,255
329,1.006,255,255,255
330,1.510,255,255,255
331,2.013,255,255,255
332,1.006,255,255,255
333,1.006,255,255,255
334,1.006,255,255,255
