 ,Area,Mean,Min,Max
1,1.006,255,255,255
2,6.793,255,255,255
3,1.258,255,255,255
4,1.006,255,255,255
5,1.006,255,255,255
6,3.019,255,255,255
7,2.264,255,255,255
8,9.058,255,255,255
9,1.761,255,255,255
10,3.774,255,255,255
11,3.522,255,255,255
12,1.510,255,255,255
13,10.819,255,255,255
14,3.774,255,255,255
15,7.045,255,255,255
16,1.006,255,255,255
17,11.825,255,255,255
18,1.006,255,255,255
19,2.013,255,255,255
20,1.510,255,255,255
21,1.510,255,255,255
22,1.006,255,255,255
23,2.264,255,255,255
24,1.006,255,255,255
25,1.258,255,255,255
26,1.510,255,255,255
27,1.510,255,255,255
28,1.761,255,255,255
29,2.013,255,255,255
30,5.032,255,255,255
31,2.516,255,255,255
32,9.058,255,255,255
33,2.264,255,255,255
34,1.006,255,255,255
35,1.006,255,255,255
36,1.006,255,255,255
37,8.554,255,255,255
38,10.819,255,255,255
39,1.006,255,255,255
40,1.006,255,255,255
41,4.529,255,255,255
42,2.264,255,255,255
43,2.516,255,255,255
44,13.586,255,255,255
45,1.006,255,255,255
46,1.510,255,255,255
47,3.271,255,255,255
48,1.510,255,255,255
49,2.264,255,255,255
50,1.006,255,255,255
51,5.032,255,255,255
52,2.264,255,255,255
53,1.258,255,255,255
54,1.258,255,255,255
55,1.258,255,255,255
56,2.013,255,255,255
57,2.768,255,255,255
58,2.516,255,255,255
59,7.800,255,255,255
60,1.258,255,255,255
61,1.006,255,255,255
62,2.264,255,255,255
63,1.006,255,255,255
64,1.006,255,255,255
65,2.516,255,255,255
66,4.026,255,255,255
67,1.510,255,255,255
68,3.019,255,255,255
69,3.271,255,255,255
70,1.258,255,255,255
71,4.529,255,255,255
72,1.006,255,255,255
73,1.258,255,255,255
74,1.006,255,255,255
75,1.006,255,255,255
76,4.529,255,255,255
77,2.768,255,255,255
78,3.522,255,255,255
79,1.510,255,255,255
80,1.761,255,255,255
81,1.006,255,255,255
82,1.510,255,255,255
83,1.006,255,255,255
84,2.013,255,255,255
85,1.006,255,255,255
86,1.006,255,255,255
87,3.522,255,255,255
88,1.761,255,255,255
89,1.258,255,255,255
90,1.258,255,255,255
91,3.774,255,255,255
92,1.258,255,255,255
93,1.006,255,255,255
94,3.271,255,255,255
95,2.768,255,255,255
96,1.006,255,255,255
97,1.258,255,255,255
98,2.013,255,255,255
99,2.013,255,255,255
100,1.006,255,255,255
101,6.542,255,255,255
102,1.006,255,255,255
103,1.006,255,255,255
104,1.510,255,255,255
105,2.013,255,255,255
106,2.264,255,255,255
107,1.006,255,255,255
108,1.006,255,255,255
109,1.258,255,255,255
110,3.019,255,255,255
111,1.006,255,255,255
112,7.548,255,255,255
113,1.761,255,255,255
114,1.006,255,255,255
115,1.258,255,255,255
116,3.271,255,255,255
117,1.006,255,255,255
118,1.258,255,255,255
119,10.819,255,255,255
120,4.026,255,255,255
121,1.258,255,255,255
122,1.761,255,255,255
123,1.510,255,255,255
124,1.510,255,255,255
125,2.013,255,255,255
126,8.051,255,255,255
127,13.335,255,255,255
128,4.780,255,255,255
129,4.529,255,255,255
130,3.019,255,255,255
131,5.032,255,255,255
132,2.264,255,255,255
133,2.768,255,255,255
134,1.006,255,255,255
135,2.264,255,255,255
136,4.780,255,255,255
137,2.516,255,255,255
138,2.516,255,255,255
139,3.522,255,255,255
140,1.510,255,255,255
141,5.032,255,255,255
142,1.761,255,255,255
143,1.006,255,255,255
144,2.013,255,255,255
145,10.567,255,255,255
146,4.780,255,255,255
147,5.032,255,255,255
148,1.006,255,255,255
149,1.510,255,255,255
150,9.058,255,255,255
151,4.277,255,255,255
152,1.006,255,255,255
153,2.264,255,255,255
154,1.006,255,255,255
155,3.271,255,255,255
156,1.006,255,255,255
157,1.510,255,255,255
158,1.006,255,255,255
159,8.051,255,255,255
160,3.774,255,255,255
161,3.774,255,255,255
162,1.761,255,255,255
163,1.761,255,255,255
164,4.277,255,255,255
165,5.787,255,255,255
166,1.510,255,255,255
167,3.774,255,255,255
168,1.006,255,255,255
169,2.768,255,255,255
170,1.761,255,255,255
171,1.510,255,255,255
172,19.876,255,255,255
173,3.774,255,255,255
174,1.761,255,255,255
175,21.889,255,255,255
176,3.019,255,255,255
177,5.787,255,255,255
178,1.258,255,255,255
179,1.006,255,255,255
180,1.006,255,255,255
181,4.780,255,255,255
182,1.510,255,255,255
183,1.258,255,255,255
184,1.258,255,255,255
185,5.787,255,255,255
186,1.761,255,255,255
187,1.006,255,255,255
188,1.761,255,255,255
189,1.006,255,255,255
190,1.006,255,255,255
191,1.510,255,255,255
192,1.761,255,255,255
