 ,Area,Mean,Min,Max
1,6.038,255,255,255
2,4.277,255,255,255
3,4.026,255,255,255
4,5.787,255,255,255
5,7.045,255,255,255
6,3.271,255,255,255
7,13.586,255,255,255
8,5.535,255,255,255
9,5.787,255,255,255
10,7.548,255,255,255
11,6.290,255,255,255
12,9.561,255,255,255
13,4.277,255,255,255
14,3.774,255,255,255
15,17.109,255,255,255
16,15.348,255,255,255
17,11.825,255,255,255
18,6.038,255,255,255
19,4.026,255,255,255
20,5.535,255,255,255
21,4.277,255,255,255
22,5.535,255,255,255
23,4.780,255,255,255
24,4.529,255,255,255
25,4.026,255,255,255
26,7.045,255,255,255
27,4.277,255,255,255
28,4.529,255,255,255
29,5.032,255,255,255
30,5.284,255,255,255
31,15.599,255,255,255
32,4.780,255,255,255
33,7.045,255,255,255
34,4.780,255,255,255
35,5.787,255,255,255
36,5.284,255,255,255
37,5.535,255,255,255
38,7.296,255,255,255
39,3.774,255,255,255
40,24.154,255,255,255
41,3.774,255,255,255
42,5.535,255,255,255
43,6.038,255,255,255
44,4.026,255,255,255
45,16.857,255,255,255
46,6.038,255,255,255
47,7.548,255,255,255
48,3.271,255,255,255
49,3.271,255,255,255
50,5.535,255,255,255
51,5.032,255,255,255
52,3.271,255,255,255
53,4.780,255,255,255
54,5.032,255,255,255
