 ,Area,Mean,Min,Max
1,1.006,255,255,255
2,1.258,255,255,255
3,3.019,255,255,255
4,6.793,255,255,255
5,1.510,255,255,255
6,5.032,255,255,255
7,5.032,255,255,255
8,1.510,255,255,255
9,1.258,255,255,255
10,1.006,255,255,255
11,2.516,255,255,255
12,2.768,255,255,255
13,2.013,255,255,255
14,1.006,255,255,255
15,2.768,255,255,255
16,7.548,255,255,255
17,1.258,255,255,255
18,4.277,255,255,255
19,5.535,255,255,255
20,4.026,255,255,255
21,1.006,255,255,255
22,1.510,255,255,255
23,7.548,255,255,255
24,6.542,255,255,255
25,2.013,255,255,255
26,5.535,255,255,255
27,1.510,255,255,255
28,1.258,255,255,255
29,2.013,255,255,255
30,1.006,255,255,255
31,1.258,255,255,255
32,1.006,255,255,255
33,2.013,255,255,255
34,1.006,255,255,255
35,1.258,255,255,255
36,1.006,255,255,255
37,6.542,255,255,255
38,1.761,255,255,255
39,2.013,255,255,255
40,7.296,255,255,255
41,1.510,255,255,255
42,1.006,255,255,255
43,2.013,255,255,255
44,1.510,255,255,255
45,1.258,255,255,255
46,2.516,255,255,255
47,1.510,255,255,255
48,1.258,255,255,255
49,1.258,255,255,255
50,1.006,255,255,255
51,8.554,255,255,255
52,1.761,255,255,255
53,3.019,255,255,255
54,1.258,255,255,255
55,4.026,255,255,255
56,1.761,255,255,255
57,1.258,255,255,255
58,1.258,255,255,255
59,1.258,255,255,255
60,3.522,255,255,255
61,4.529,255,255,255
62,1.761,255,255,255
63,1.006,255,255,255
64,6.542,255,255,255
65,1.258,255,255,255
66,1.258,255,255,255
67,1.258,255,255,255
68,2.264,255,255,255
69,3.271,255,255,255
70,1.761,255,255,255
71,1.510,255,255,255
72,8.051,255,255,255
73,1.761,255,255,255
74,1.258,255,255,255
75,1.761,255,255,255
76,1.006,255,255,255
77,3.522,255,255,255
78,1.006,255,255,255
79,4.529,255,255,255
80,4.026,255,255,255
81,9.561,255,255,255
82,1.258,255,255,255
83,1.006,255,255,255
84,2.013,255,255,255
85,4.780,255,255,255
86,1.510,255,255,255
87,4.529,255,255,255
88,1.510,255,255,255
89,3.019,255,255,255
90,4.026,255,255,255
91,1.510,255,255,255
92,8.806,255,255,255
93,1.258,255,255,255
94,1.510,255,255,255
95,11.322,255,255,255
96,1.761,255,255,255
97,4.529,255,255,255
98,2.013,255,255,255
99,7.045,255,255,255
100,3.522,255,255,255
101,1.510,255,255,255
102,1.006,255,255,255
103,1.258,255,255,255
104,1.006,255,255,255
105,1.761,255,255,255
106,2.516,255,255,255
107,1.258,255,255,255
108,6.038,255,255,255
109,1.006,255,255,255
110,4.529,255,255,255
111,1.258,255,255,255
112,3.271,255,255,255
113,8.303,255,255,255
114,5.284,255,255,255
115,1.006,255,255,255
116,2.516,255,255,255
117,1.006,255,255,255
118,2.264,255,255,255
119,1.258,255,255,255
120,4.780,255,255,255
121,2.013,255,255,255
122,2.013,255,255,255
123,1.006,255,255,255
124,1.006,255,255,255
125,2.013,255,255,255
126,4.277,255,255,255
127,1.258,255,255,255
128,1.510,255,255,255
129,3.774,255,255,255
130,1.006,255,255,255
131,3.271,255,255,255
132,1.510,255,255,255
133,2.768,255,255,255
134,5.032,255,255,255
