 ,Area,Mean,Min,Max
1,1.761,255,255,255
2,1.006,255,255,255
3,1.510,255,255,255
4,1.006,255,255,255
5,1.006,255,255,255
6,1.258,255,255,255
7,1.006,255,255,255
8,1.006,255,255,255
9,1.006,255,255,255
10,1.510,255,255,255
11,2.013,255,255,255
12,1.510,255,255,255
13,1.006,255,255,255
14,1.006,255,255,255
15,1.761,255,255,255
16,1.258,255,255,255
17,10.064,255,255,255
18,2.264,255,255,255
19,4.277,255,255,255
20,1.006,255,255,255
21,1.258,255,255,255
22,2.264,255,255,255
23,1.510,255,255,255
24,1.761,255,255,255
25,2.768,255,255,255
26,1.006,255,255,255
27,3.019,255,255,255
28,1.006,255,255,255
29,1.006,255,255,255
30,1.006,255,255,255
31,1.006,255,255,255
32,1.006,255,255,255
33,1.006,255,255,255
34,2.516,255,255,255
35,1.006,255,255,255
36,1.761,255,255,255
37,2.264,255,255,255
38,1.761,255,255,255
39,1.258,255,255,255
40,6.542,255,255,255
41,2.516,255,255,255
42,2.013,255,255,255
43,1.006,255,255,255
44,3.019,255,255,255
45,2.264,255,255,255
46,2.264,255,255,255
47,11.825,255,255,255
48,1.006,255,255,255
49,1.761,255,255,255
50,1.006,255,255,255
51,5.032,255,255,255
52,1.258,255,255,255
53,1.761,255,255,255
54,1.006,255,255,255
55,1.510,255,255,255
56,2.768,255,255,255
57,1.006,255,255,255
58,1.006,255,255,255
59,1.006,255,255,255
60,5.535,255,255,255
61,2.768,255,255,255
62,1.006,255,255,255
63,1.510,255,255,255
64,1.006,255,255,255
65,1.761,255,255,255
66,1.510,255,255,255
67,2.264,255,255,255
68,1.258,255,255,255
69,1.761,255,255,255
70,1.006,255,255,255
71,4.026,255,255,255
72,1.006,255,255,255
73,1.510,255,255,255
74,2.768,255,255,255
75,2.013,255,255,255
76,5.535,255,255,255
77,2.768,255,255,255
78,1.510,255,255,255
79,9.561,255,255,255
80,1.006,255,255,255
81,1.761,255,255,255
82,1.761,255,255,255
83,1.006,255,255,255
84,2.013,255,255,255
85,2.264,255,255,255
86,1.006,255,255,255
87,1.006,255,255,255
88,1.006,255,255,255
89,1.761,255,255,255
90,1.006,255,255,255
91,1.510,255,255,255
92,2.013,255,255,255
93,1.006,255,255,255
94,1.510,255,255,255
95,1.006,255,255,255
96,1.761,255,255,255
97,3.522,255,255,255
98,1.510,255,255,255
99,2.264,255,255,255
100,1.006,255,255,255
101,2.013,255,255,255
102,4.277,255,255,255
103,1.006,255,255,255
104,1.006,255,255,255
105,2.264,255,255,255
106,1.761,255,255,255
107,1.258,255,255,255
108,1.006,255,255,255
109,8.051,255,255,255
110,1.006,255,255,255
111,1.761,255,255,255
112,1.006,255,255,255
113,1.006,255,255,255
114,6.038,255,255,255
115,1.258,255,255,255
116,2.264,255,255,255
117,5.535,255,255,255
118,3.019,255,255,255
119,1.258,255,255,255
120,3.271,255,255,255
121,1.006,255,255,255
122,1.006,255,255,255
123,1.258,255,255,255
124,2.768,255,255,255
125,2.264,255,255,255
